"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!White alone"," !!Total:!!Black or African American alone"," !!Total:!!American Indian and Alaska Native alone"," !!Total:!!Asian alone"," !!Total:!!Native Hawaiian and Other Pacific Islander alone"," !!Total:!!Some Other Race alone"," !!Total:!!Two or More Races",
"1000000US060750253003002","Block 3002, Block Group 3, Census Tract 253, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750253003003","Block 3003, Block Group 3, Census Tract 253, San Francisco County, California","110","31","0","2","11","0","52","14",
"1000000US060750253003004","Block 3004, Block Group 3, Census Tract 253, San Francisco County, California","95","65","5","0","13","0","4","8",
"1000000US060750253003005","Block 3005, Block Group 3, Census Tract 253, San Francisco County, California","96","32","4","0","17","1","33","9",
"1000000US060750253003006","Block 3006, Block Group 3, Census Tract 253, San Francisco County, California","141","41","4","6","29","0","40","21",
"1000000US060750253003007","Block 3007, Block Group 3, Census Tract 253, San Francisco County, California","163","80","0","0","21","0","31","31",
"1000000US060750253003008","Block 3008, Block Group 3, Census Tract 253, San Francisco County, California","115","55","0","1","29","0","24","6",
"1000000US060750253003009","Block 3009, Block Group 3, Census Tract 253, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750253004000","Block 4000, Block Group 4, Census Tract 253, San Francisco County, California","182","94","0","5","42","0","28","13",
"1000000US060750253004001","Block 4001, Block Group 4, Census Tract 253, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750253004002","Block 4002, Block Group 4, Census Tract 253, San Francisco County, California","79","34","2","0","21","0","10","12",
"1000000US060750253004003","Block 4003, Block Group 4, Census Tract 253, San Francisco County, California","471","189","8","17","64","0","139","54",
"1000000US060750253004004","Block 4004, Block Group 4, Census Tract 253, San Francisco County, California","148","51","6","0","47","0","24","20",
"1000000US060750253004005","Block 4005, Block Group 4, Census Tract 253, San Francisco County, California","164","76","5","8","35","0","22","18",
"1000000US060750253004006","Block 4006, Block Group 4, Census Tract 253, San Francisco County, California","234","110","1","4","51","0","39","29",
"1000000US060750253004007","Block 4007, Block Group 4, Census Tract 253, San Francisco County, California","292","175","4","0","46","1","23","43",
"1000000US060750253004008","Block 4008, Block Group 4, Census Tract 253, San Francisco County, California","31","4","0","0","14","0","6","7",
"1000000US060750253004009","Block 4009, Block Group 4, Census Tract 253, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750253004010","Block 4010, Block Group 4, Census Tract 253, San Francisco County, California","88","43","0","6","15","3","13","8",
"1000000US060750253004011","Block 4011, Block Group 4, Census Tract 253, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750253004012","Block 4012, Block Group 4, Census Tract 253, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254011000","Block 1000, Block Group 1, Census Tract 254.01, San Francisco County, California","151","106","0","0","14","0","23","8",
"1000000US060750254011001","Block 1001, Block Group 1, Census Tract 254.01, San Francisco County, California","62","24","0","1","10","0","14","13",
"1000000US060750254011002","Block 1002, Block Group 1, Census Tract 254.01, San Francisco County, California","152","48","5","7","27","0","55","10",
"1000000US060750254011003","Block 1003, Block Group 1, Census Tract 254.01, San Francisco County, California","188","126","0","1","22","0","16","23",
"1000000US060750254011004","Block 1004, Block Group 1, Census Tract 254.01, San Francisco County, California","129","82","0","0","9","4","8","26",
"1000000US060750254011005","Block 1005, Block Group 1, Census Tract 254.01, San Francisco County, California","213","26","79","0","37","2","46","23",
"1000000US060750254011006","Block 1006, Block Group 1, Census Tract 254.01, San Francisco County, California","263","62","3","7","22","2","130","37",
"1000000US060750254011007","Block 1007, Block Group 1, Census Tract 254.01, San Francisco County, California","115","37","0","0","23","1","43","11",
"1000000US060750254011008","Block 1008, Block Group 1, Census Tract 254.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254012000","Block 2000, Block Group 2, Census Tract 254.01, San Francisco County, California","76","21","10","2","15","0","7","21",
"1000000US060750254012001","Block 2001, Block Group 2, Census Tract 254.01, San Francisco County, California","66","40","7","0","5","0","5","9",
"1000000US060750254012002","Block 2002, Block Group 2, Census Tract 254.01, San Francisco County, California","84","44","4","4","1","0","7","24",
"1000000US060750254012003","Block 2003, Block Group 2, Census Tract 254.01, San Francisco County, California","82","50","0","0","14","0","4","14",
"1000000US060750254012004","Block 2004, Block Group 2, Census Tract 254.01, San Francisco County, California","105","56","8","2","1","0","14","24",
"1000000US060750254012005","Block 2005, Block Group 2, Census Tract 254.01, San Francisco County, California","107","62","8","2","4","0","7","24",
"1000000US060750254012006","Block 2006, Block Group 2, Census Tract 254.01, San Francisco County, California","75","48","1","3","7","4","1","11",
"1000000US060750254012007","Block 2007, Block Group 2, Census Tract 254.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254012008","Block 2008, Block Group 2, Census Tract 254.01, San Francisco County, California","148","97","3","2","15","0","7","24",
"1000000US060750254012009","Block 2009, Block Group 2, Census Tract 254.01, San Francisco County, California","250","139","9","0","21","3","31","47",
"1000000US060750254013000","Block 3000, Block Group 3, Census Tract 254.01, San Francisco County, California","228","112","1","3","35","0","59","18",
"1000000US060750254013001","Block 3001, Block Group 3, Census Tract 254.01, San Francisco County, California","33","2","2","0","2","0","19","8",
"1000000US060750254013002","Block 3002, Block Group 3, Census Tract 254.01, San Francisco County, California","270","99","9","0","45","5","70","42",
"1000000US060750254013003","Block 3003, Block Group 3, Census Tract 254.01, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254013004","Block 3004, Block Group 3, Census Tract 254.01, San Francisco County, California","214","121","5","5","40","0","20","23",
"1000000US060750254013005","Block 3005, Block Group 3, Census Tract 254.01, San Francisco County, California","84","24","1","4","20","0","11","24",
"1000000US060750254013006","Block 3006, Block Group 3, Census Tract 254.01, San Francisco County, California","236","114","0","11","28","0","42","41",
"1000000US060750254021000","Block 1000, Block Group 1, Census Tract 254.02, San Francisco County, California","26","4","3","0","6","0","8","5",
"1000000US060750254021001","Block 1001, Block Group 1, Census Tract 254.02, San Francisco County, California","6","0","0","0","2","0","2","2",
"1000000US060750254021002","Block 1002, Block Group 1, Census Tract 254.02, San Francisco County, California","47","30","0","0","12","2","1","2",
"1000000US060750254021003","Block 1003, Block Group 1, Census Tract 254.02, San Francisco County, California","79","47","3","0","5","1","11","12",
"1000000US060750254021004","Block 1004, Block Group 1, Census Tract 254.02, San Francisco County, California","90","32","0","0","33","0","3","22",
"1000000US060750254021005","Block 1005, Block Group 1, Census Tract 254.02, San Francisco County, California","63","33","0","0","18","0","3","9",
"1000000US060750254021006","Block 1006, Block Group 1, Census Tract 254.02, San Francisco County, California","80","53","1","0","16","0","1","9",
"1000000US060750254021007","Block 1007, Block Group 1, Census Tract 254.02, San Francisco County, California","98","42","3","0","17","0","17","19",
"1000000US060750254021008","Block 1008, Block Group 1, Census Tract 254.02, San Francisco County, California","89","39","2","5","23","0","12","8",
"1000000US060750254021009","Block 1009, Block Group 1, Census Tract 254.02, San Francisco County, California","80","55","2","1","11","0","0","11",
"1000000US060750254021010","Block 1010, Block Group 1, Census Tract 254.02, San Francisco County, California","86","36","2","0","31","0","9","8",
"1000000US060750254021011","Block 1011, Block Group 1, Census Tract 254.02, San Francisco County, California","74","41","0","0","18","0","4","11",
"1000000US060750254021012","Block 1012, Block Group 1, Census Tract 254.02, San Francisco County, California","93","53","7","0","21","1","5","6",
"1000000US060750254021013","Block 1013, Block Group 1, Census Tract 254.02, San Francisco County, California","77","18","3","0","35","0","6","15",
"1000000US060750254022000","Block 2000, Block Group 2, Census Tract 254.02, San Francisco County, California","97","47","4","0","20","0","12","14",
"1000000US060750254022001","Block 2001, Block Group 2, Census Tract 254.02, San Francisco County, California","97","30","0","0","18","0","19","30",
"1000000US060750254022002","Block 2002, Block Group 2, Census Tract 254.02, San Francisco County, California","53","14","1","1","9","0","7","21",
"1000000US060750254022003","Block 2003, Block Group 2, Census Tract 254.02, San Francisco County, California","92","43","3","0","18","0","24","4",
"1000000US060750254022004","Block 2004, Block Group 2, Census Tract 254.02, San Francisco County, California","24","0","5","0","8","0","3","8",
"1000000US060750254022005","Block 2005, Block Group 2, Census Tract 254.02, San Francisco County, California","92","51","0","0","13","0","6","22",
"1000000US060750254022006","Block 2006, Block Group 2, Census Tract 254.02, San Francisco County, California","43","11","1","0","17","0","1","13",
"1000000US060750254022007","Block 2007, Block Group 2, Census Tract 254.02, San Francisco County, California","82","39","0","2","19","0","13","9",
"1000000US060750254022008","Block 2008, Block Group 2, Census Tract 254.02, San Francisco County, California","92","30","1","1","34","2","11","13",
"1000000US060750254022009","Block 2009, Block Group 2, Census Tract 254.02, San Francisco County, California","79","22","4","2","25","0","6","20",
"1000000US060750254022010","Block 2010, Block Group 2, Census Tract 254.02, San Francisco County, California","86","31","0","0","37","0","1","17",
"1000000US060750254022011","Block 2011, Block Group 2, Census Tract 254.02, San Francisco County, California","93","36","1","1","21","0","18","16",
"1000000US060750254023000","Block 3000, Block Group 3, Census Tract 254.02, San Francisco County, California","75","56","0","1","13","0","1","4",
"1000000US060750254023001","Block 3001, Block Group 3, Census Tract 254.02, San Francisco County, California","89","58","2","5","11","0","7","6",
"1000000US060750254023002","Block 3002, Block Group 3, Census Tract 254.02, San Francisco County, California","115","83","2","0","5","0","15","10",
"1000000US060750254023003","Block 3003, Block Group 3, Census Tract 254.02, San Francisco County, California","94","38","2","3","23","0","12","16",
"1000000US060750254023004","Block 3004, Block Group 3, Census Tract 254.02, San Francisco County, California","84","35","1","4","26","0","7","11",
"1000000US060750254023005","Block 3005, Block Group 3, Census Tract 254.02, San Francisco County, California","91","41","0","1","40","0","1","8",
"1000000US060750254023006","Block 3006, Block Group 3, Census Tract 254.02, San Francisco County, California","149","11","11","0","36","0","72","19",
"1000000US060750254023007","Block 3007, Block Group 3, Census Tract 254.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254023008","Block 3008, Block Group 3, Census Tract 254.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254023009","Block 3009, Block Group 3, Census Tract 254.02, San Francisco County, California","18","7","0","0","6","0","0","5",
"1000000US060750254023010","Block 3010, Block Group 3, Census Tract 254.02, San Francisco County, California","80","25","7","0","21","0","14","13",
"1000000US060750254023011","Block 3011, Block Group 3, Census Tract 254.02, San Francisco County, California","85","39","11","0","9","0","10","16",
"1000000US060750254023012","Block 3012, Block Group 3, Census Tract 254.02, San Francisco County, California","71","30","4","0","26","0","2","9",
"1000000US060750254031000","Block 1000, Block Group 1, Census Tract 254.03, San Francisco County, California","142","51","3","4","36","1","30","17",
"1000000US060750254031001","Block 1001, Block Group 1, Census Tract 254.03, San Francisco County, California","171","45","3","1","23","0","73","26",
"1000000US060750254031002","Block 1002, Block Group 1, Census Tract 254.03, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254031003","Block 1003, Block Group 1, Census Tract 254.03, San Francisco County, California","91","40","4","0","29","0","6","12",
"1000000US060750254031004","Block 1004, Block Group 1, Census Tract 254.03, San Francisco County, California","329","143","20","1","37","0","75","53",
"1000000US060750254031005","Block 1005, Block Group 1, Census Tract 254.03, San Francisco County, California","243","88","9","8","53","0","62","23",
"1000000US060750254031006","Block 1006, Block Group 1, Census Tract 254.03, San Francisco County, California","70","19","2","2","25","0","9","13",
"1000000US060750254031007","Block 1007, Block Group 1, Census Tract 254.03, San Francisco County, California","74","26","3","2","12","0","17","14",
"1000000US060750254031008","Block 1008, Block Group 1, Census Tract 254.03, San Francisco County, California","53","15","0","1","12","0","6","19",
"1000000US060750254031009","Block 1009, Block Group 1, Census Tract 254.03, San Francisco County, California","32","18","3","2","0","0","1","8",
"1000000US060750254031010","Block 1010, Block Group 1, Census Tract 254.03, San Francisco County, California","75","34","5","0","4","0","3","29",
"1000000US060750254031011","Block 1011, Block Group 1, Census Tract 254.03, San Francisco County, California","55","17","2","0","16","0","15","5",
"1000000US060750254031012","Block 1012, Block Group 1, Census Tract 254.03, San Francisco County, California","46","22","1","0","12","0","0","11",
"1000000US060750254031013","Block 1013, Block Group 1, Census Tract 254.03, San Francisco County, California","81","40","1","4","21","0","5","10",
"1000000US060750254031014","Block 1014, Block Group 1, Census Tract 254.03, San Francisco County, California","320","92","9","1","135","0","66","17",
"1000000US060750254031015","Block 1015, Block Group 1, Census Tract 254.03, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254031016","Block 1016, Block Group 1, Census Tract 254.03, San Francisco County, California","208","60","3","0","61","0","55","29",
"1000000US060750254031017","Block 1017, Block Group 1, Census Tract 254.03, San Francisco County, California","63","25","0","0","28","0","1","9",
"1000000US060750254031018","Block 1018, Block Group 1, Census Tract 254.03, San Francisco County, California","91","33","2","3","38","0","0","15",
"1000000US060750254032000","Block 2000, Block Group 2, Census Tract 254.03, San Francisco County, California","300","39","28","3","125","0","94","11",
"1000000US060750254032001","Block 2001, Block Group 2, Census Tract 254.03, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254032002","Block 2002, Block Group 2, Census Tract 254.03, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750254032003","Block 2003, Block Group 2, Census Tract 254.03, San Francisco County, California","513","75","103","5","197","18","63","52",
"1000000US060750254032004","Block 2004, Block Group 2, Census Tract 254.03, San Francisco County, California","202","37","59","1","44","1","23","37",
"1000000US060750254032005","Block 2005, Block Group 2, Census Tract 254.03, San Francisco County, California","281","105","24","0","77","0","45","30",
"1000000US060750254032006","Block 2006, Block Group 2, Census Tract 254.03, San Francisco County, California","122","46","9","3","22","0","17","25",
"1000000US060750254032007","Block 2007, Block Group 2, Census Tract 254.03, San Francisco County, California","99","33","9","0","28","1","11","17",
"1000000US060750254032008","Block 2008, Block Group 2, Census Tract 254.03, San Francisco County, California","315","97","4","2","116","7","46","43",
"1000000US060750254032009","Block 2009, Block Group 2, Census Tract 254.03, San Francisco County, California","132","25","15","6","32","1","25","28",
"1000000US060750254032010","Block 2010, Block Group 2, Census Tract 254.03, San Francisco County, California","102","43","1","2","30","6","8","12",
"1000000US060750254032011","Block 2011, Block Group 2, Census Tract 254.03, San Francisco County, California","83","41","7","3","11","0","9","12",
"1000000US060750254032012","Block 2012, Block Group 2, Census Tract 254.03, San Francisco County, California","137","69","0","1","12","1","30","24",
"1000000US060750255011000","Block 1000, Block Group 1, Census Tract 255.01, San Francisco County, California","112","21","14","1","46","0","15","15",
"1000000US060750255011001","Block 1001, Block Group 1, Census Tract 255.01, San Francisco County, California","139","49","0","0","45","0","14","31",
"1000000US060750255011002","Block 1002, Block Group 1, Census Tract 255.01, San Francisco County, California","22","11","1","0","6","0","0","4",
"1000000US060750255011003","Block 1003, Block Group 1, Census Tract 255.01, San Francisco County, California","49","12","1","1","16","0","9","10",
"1000000US060750255011004","Block 1004, Block Group 1, Census Tract 255.01, San Francisco County, California","75","25","0","0","30","0","10","10",
"1000000US060750255011005","Block 1005, Block Group 1, Census Tract 255.01, San Francisco County, California","65","18","3","0","13","0","17","14",
"1000000US060750255011006","Block 1006, Block Group 1, Census Tract 255.01, San Francisco County, California","191","44","0","2","86","0","28","31",
"1000000US060750255011007","Block 1007, Block Group 1, Census Tract 255.01, San Francisco County, California","155","35","2","0","66","0","13","39",
"1000000US060750255011008","Block 1008, Block Group 1, Census Tract 255.01, San Francisco County, California","291","64","9","0","149","3","35","31",
"1000000US060750255011009","Block 1009, Block Group 1, Census Tract 255.01, San Francisco County, California","169","31","6","0","76","0","33","23",
"1000000US060750255011010","Block 1010, Block Group 1, Census Tract 255.01, San Francisco County, California","120","35","0","11","44","0","17","13",
"1000000US060750255012000","Block 2000, Block Group 2, Census Tract 255.01, San Francisco County, California","137","59","0","9","41","0","15","13",
"1000000US060750255012001","Block 2001, Block Group 2, Census Tract 255.01, San Francisco County, California","230","35","0","5","174","0","8","8",
"1000000US060750255012002","Block 2002, Block Group 2, Census Tract 255.01, San Francisco County, California","124","35","1","0","73","0","2","13",
"1000000US060750255012003","Block 2003, Block Group 2, Census Tract 255.01, San Francisco County, California","178","61","9","0","83","0","5","20",
"1000000US060750255012004","Block 2004, Block Group 2, Census Tract 255.01, San Francisco County, California","93","21","1","1","30","0","16","24",
"1000000US060750255012005","Block 2005, Block Group 2, Census Tract 255.01, San Francisco County, California","56","19","4","0","23","0","0","10",
"1000000US060750255012006","Block 2006, Block Group 2, Census Tract 255.01, San Francisco County, California","126","34","1","11","66","0","0","14",
"1000000US060750255012007","Block 2007, Block Group 2, Census Tract 255.01, San Francisco County, California","92","33","7","1","17","0","13","21",
"1000000US060750255012008","Block 2008, Block Group 2, Census Tract 255.01, San Francisco County, California","265","78","5","1","115","3","29","34",
"1000000US060750255013000","Block 3000, Block Group 3, Census Tract 255.01, San Francisco County, California","169","48","0","1","80","0","10","30",
"1000000US060750255013001","Block 3001, Block Group 3, Census Tract 255.01, San Francisco County, California","173","29","7","2","89","0","32","14",
"1000000US060750255013002","Block 3002, Block Group 3, Census Tract 255.01, San Francisco County, California","145","32","3","0","81","0","24","5",
"1000000US060750255013003","Block 3003, Block Group 3, Census Tract 255.01, San Francisco County, California","170","31","1","0","89","0","36","13",
"1000000US060750255013004","Block 3004, Block Group 3, Census Tract 255.01, San Francisco County, California","147","20","8","7","28","0","61","23",
"1000000US060750255013005","Block 3005, Block Group 3, Census Tract 255.01, San Francisco County, California","113","30","1","3","50","0","8","21",
"1000000US060750255021000","Block 1000, Block Group 1, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255021001","Block 1001, Block Group 1, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255021002","Block 1002, Block Group 1, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255021003","Block 1003, Block Group 1, Census Tract 255.02, San Francisco County, California","60","18","4","0","14","3","4","17",
"1000000US060750255021004","Block 1004, Block Group 1, Census Tract 255.02, San Francisco County, California","96","32","3","1","32","0","2","26",
"1000000US060750255021005","Block 1005, Block Group 1, Census Tract 255.02, San Francisco County, California","34","9","1","0","8","0","1","15",
"1000000US060750255021006","Block 1006, Block Group 1, Census Tract 255.02, San Francisco County, California","30","5","5","0","14","0","2","4",
"1000000US060750255021007","Block 1007, Block Group 1, Census Tract 255.02, San Francisco County, California","82","16","0","0","46","0","10","10",
"1000000US060750255021008","Block 1008, Block Group 1, Census Tract 255.02, San Francisco County, California","217","39","5","0","133","0","29","11",
"1000000US060750255021009","Block 1009, Block Group 1, Census Tract 255.02, San Francisco County, California","173","18","1","4","95","2","32","21",
"1000000US060750255021010","Block 1010, Block Group 1, Census Tract 255.02, San Francisco County, California","120","6","1","2","63","0","29","19",
"1000000US060750255021011","Block 1011, Block Group 1, Census Tract 255.02, San Francisco County, California","79","13","0","0","52","0","5","9",
"1000000US060750255021012","Block 1012, Block Group 1, Census Tract 255.02, San Francisco County, California","175","22","0","0","111","0","21","21",
"1000000US060750255021013","Block 1013, Block Group 1, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255022000","Block 2000, Block Group 2, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255022001","Block 2001, Block Group 2, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255022002","Block 2002, Block Group 2, Census Tract 255.02, San Francisco County, California","53","13","0","1","10","0","22","7",
"1000000US060750255022003","Block 2003, Block Group 2, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255022004","Block 2004, Block Group 2, Census Tract 255.02, San Francisco County, California","96","30","0","0","17","1","35","13",
"1000000US060750255022005","Block 2005, Block Group 2, Census Tract 255.02, San Francisco County, California","177","54","0","0","83","0","30","10",
"1000000US060750255022006","Block 2006, Block Group 2, Census Tract 255.02, San Francisco County, California","289","111","1","0","122","0","36","19",
"1000000US060750255022007","Block 2007, Block Group 2, Census Tract 255.02, San Francisco County, California","72","25","0","0","30","0","8","9",
"1000000US060750255022008","Block 2008, Block Group 2, Census Tract 255.02, San Francisco County, California","78","24","0","0","36","0","7","11",
"1000000US060750255022009","Block 2009, Block Group 2, Census Tract 255.02, San Francisco County, California","99","18","0","3","31","0","35","12",
"1000000US060750255022010","Block 2010, Block Group 2, Census Tract 255.02, San Francisco County, California","58","16","0","3","19","0","13","7",
"1000000US060750255022011","Block 2011, Block Group 2, Census Tract 255.02, San Francisco County, California","44","9","0","0","24","0","6","5",
"1000000US060750255022012","Block 2012, Block Group 2, Census Tract 255.02, San Francisco County, California","57","16","2","0","29","0","0","10",
"1000000US060750255022013","Block 2013, Block Group 2, Census Tract 255.02, San Francisco County, California","158","65","6","2","58","0","15","12",
"1000000US060750255022014","Block 2014, Block Group 2, Census Tract 255.02, San Francisco County, California","189","27","7","2","112","2","26","13",
"1000000US060750255022015","Block 2015, Block Group 2, Census Tract 255.02, San Francisco County, California","218","61","0","1","55","0","65","36",
"1000000US060750255022016","Block 2016, Block Group 2, Census Tract 255.02, San Francisco County, California","187","23","4","11","111","0","15","23",
"1000000US060750255022017","Block 2017, Block Group 2, Census Tract 255.02, San Francisco County, California","212","21","2","0","84","0","94","11",
"1000000US060750255023000","Block 3000, Block Group 3, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255023001","Block 3001, Block Group 3, Census Tract 255.02, San Francisco County, California","49","20","0","2","14","0","6","7",
"1000000US060750255023002","Block 3002, Block Group 3, Census Tract 255.02, San Francisco County, California","66","33","0","0","9","0","17","7",
"1000000US060750255023003","Block 3003, Block Group 3, Census Tract 255.02, San Francisco County, California","165","79","4","9","37","2","18","16",
"1000000US060750255023004","Block 3004, Block Group 3, Census Tract 255.02, San Francisco County, California","72","17","1","2","14","0","26","12",
"1000000US060750255023005","Block 3005, Block Group 3, Census Tract 255.02, San Francisco County, California","175","50","5","0","34","0","63","23",
"1000000US060750255023006","Block 3006, Block Group 3, Census Tract 255.02, San Francisco County, California","91","25","4","2","37","0","15","8",
"1000000US060750255023007","Block 3007, Block Group 3, Census Tract 255.02, San Francisco County, California","41","11","0","1","11","0","7","11",
"1000000US060750255023008","Block 3008, Block Group 3, Census Tract 255.02, San Francisco County, California","51","16","0","0","21","0","2","12",
"1000000US060750255023009","Block 3009, Block Group 3, Census Tract 255.02, San Francisco County, California","65","24","0","5","15","0","8","13",
"1000000US060750255023010","Block 3010, Block Group 3, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255023011","Block 3011, Block Group 3, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255023012","Block 3012, Block Group 3, Census Tract 255.02, San Francisco County, California","47","28","0","1","10","0","2","6",
"1000000US060750255023013","Block 3013, Block Group 3, Census Tract 255.02, San Francisco County, California","82","25","0","0","27","0","15","15",
"1000000US060750255023014","Block 3014, Block Group 3, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255023015","Block 3015, Block Group 3, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255023016","Block 3016, Block Group 3, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255023017","Block 3017, Block Group 3, Census Tract 255.02, San Francisco County, California","19","1","0","1","8","0","0","9",
"1000000US060750255023018","Block 3018, Block Group 3, Census Tract 255.02, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750255023019","Block 3019, Block Group 3, Census Tract 255.02, San Francisco County, California","49","18","1","0","22","0","3","5",
"1000000US060750255023020","Block 3020, Block Group 3, Census Tract 255.02, San Francisco County, California","63","5","2","3","40","0","5","8",
"1000000US060750255023021","Block 3021, Block Group 3, Census Tract 255.02, San Francisco County, California","70","16","0","0","26","0","1","27",
"1000000US060750255023022","Block 3022, Block Group 3, Census Tract 255.02, San Francisco County, California","84","13","1","1","53","0","5","11",
"1000000US060750255023023","Block 3023, Block Group 3, Census Tract 255.02, San Francisco County, California","112","10","0","12","36","3","34","17",
"1000000US060750256001000","Block 1000, Block Group 1, Census Tract 256, San Francisco County, California","58","12","0","0","37","0","5","4",
"1000000US060750256001001","Block 1001, Block Group 1, Census Tract 256, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750256001002","Block 1002, Block Group 1, Census Tract 256, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750256001003","Block 1003, Block Group 1, Census Tract 256, San Francisco County, California","104","20","0","1","55","0","17","11",
"1000000US060750256001004","Block 1004, Block Group 1, Census Tract 256, San Francisco County, California","154","33","0","0","92","0","25","4",
"1000000US060750256001005","Block 1005, Block Group 1, Census Tract 256, San Francisco County, California","193","45","8","0","108","0","4","28",
"1000000US060750256001006","Block 1006, Block Group 1, Census Tract 256, San Francisco County, California","106","31","0","4","37","0","17","17",
"1000000US060750256001007","Block 1007, Block Group 1, Census Tract 256, San Francisco County, California","189","6","0","2","123","0","28","30",
"1000000US060750256001008","Block 1008, Block Group 1, Census Tract 256, San Francisco County, California","46","6","0","1","9","0","23","7",
"1000000US060750256001009","Block 1009, Block Group 1, Census Tract 256, San Francisco County, California","203","28","5","0","99","0","52","19",
"1000000US060750256001010","Block 1010, Block Group 1, Census Tract 256, San Francisco County, California","337","56","6","7","174","0","62","32",
"1000000US060750256001011","Block 1011, Block Group 1, Census Tract 256, San Francisco County, California","114","6","0","0","85","0","8","15",
"1000000US060750256002000","Block 2000, Block Group 2, Census Tract 256, San Francisco County, California","97","10","6","0","50","1","21","9",
"1000000US060750256002001","Block 2001, Block Group 2, Census Tract 256, San Francisco County, California","75","6","3","0","49","0","7","10",
"1000000US060750256002002","Block 2002, Block Group 2, Census Tract 256, San Francisco County, California","108","5","0","1","79","0","7","16",
"1000000US060750256002003","Block 2003, Block Group 2, Census Tract 256, San Francisco County, California","0","0","0","0","0","0","0","0",
"1000000US060750256002004","Block 2004, Block Group 2, Census Tract 256, San Francisco County, California","156","23","2","4","109","3","10","5",
"1000000US060750256002005","Block 2005, Block Group 2, Census Tract 256, San Francisco County, California","123","21","3","0","78","0","17","4",
"1000000US060750256002006","Block 2006, Block Group 2, Census Tract 256, San Francisco County, California","135","22","0","0","100","0","5","8",
"1000000US060750256002007","Block 2007, Block Group 2, Census Tract 256, San Francisco County, California","119","1","7","0","106","0","0","5",
"1000000US060750256002008","Block 2008, Block Group 2, Census Tract 256, San Francisco County, California","126","10","9","0","95","0","5","7",
"1000000US060750256002009","Block 2009, Block Group 2, Census Tract 256, San Francisco County, California","78","11","1","0","52","0","7","7",
"1000000US060750256002010","Block 2010, Block Group 2, Census Tract 256, San Francisco County, California","116","32","1","0","54","1","20","8",
"1000000US060750256003000","Block 3000, Block Group 3, Census Tract 256, San Francisco County, California","126","18","4","2","72","0","14","16",
"1000000US060750256003001","Block 3001, Block Group 3, Census Tract 256, San Francisco County, California","112","19","7","1","56","1","15","13",
"1000000US060750256003002","Block 3002, Block Group 3, Census Tract 256, San Francisco County, California","124","22","7","0","49","0","28","18",
"1000000US060750256003003","Block 3003, Block Group 3, Census Tract 256, San Francisco County, California","115","25","7","6","33","0","33","11",
"1000000US060750256003004","Block 3004, Block Group 3, Census Tract 256, San Francisco County, California","100","32","1","0","46","2","8","11",
"1000000US060750256003005","Block 3005, Block Group 3, Census Tract 256, San Francisco County, California","142","25","3","1","85","0","4","24",
"1000000US060750256003006","Block 3006, Block Group 3, Census Tract 256, San Francisco County, California","102","24","4","0","67","1","1","5",
"1000000US060750256003007","Block 3007, Block Group 3, Census Tract 256, San Francisco County, California","119","47","2","5","44","0","12","9",
