"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1000000US060750303022012","Block 2012, Block Group 2, Census Tract 303.02, San Francisco County, California","37",
"1000000US060750303023000","Block 3000, Block Group 3, Census Tract 303.02, San Francisco County, California","42",
"1000000US060750303023001","Block 3001, Block Group 3, Census Tract 303.02, San Francisco County, California","52",
"1000000US060750303023002","Block 3002, Block Group 3, Census Tract 303.02, San Francisco County, California","36",
"1000000US060750303023003","Block 3003, Block Group 3, Census Tract 303.02, San Francisco County, California","57",
"1000000US060750303023004","Block 3004, Block Group 3, Census Tract 303.02, San Francisco County, California","127",
"1000000US060750303023005","Block 3005, Block Group 3, Census Tract 303.02, San Francisco County, California","70",
"1000000US060750303023006","Block 3006, Block Group 3, Census Tract 303.02, San Francisco County, California","62",
"1000000US060750303023007","Block 3007, Block Group 3, Census Tract 303.02, San Francisco County, California","183",
"1000000US060750303023008","Block 3008, Block Group 3, Census Tract 303.02, San Francisco County, California","0",
"1000000US060750303023009","Block 3009, Block Group 3, Census Tract 303.02, San Francisco County, California","0",
"1000000US060750303023010","Block 3010, Block Group 3, Census Tract 303.02, San Francisco County, California","213",
"1000000US060750303023011","Block 3011, Block Group 3, Census Tract 303.02, San Francisco County, California","132",
"1000000US060750303023012","Block 3012, Block Group 3, Census Tract 303.02, San Francisco County, California","113",
"1000000US060750303023013","Block 3013, Block Group 3, Census Tract 303.02, San Francisco County, California","60",
"1000000US060750303023014","Block 3014, Block Group 3, Census Tract 303.02, San Francisco County, California","38",
"1000000US060750303023015","Block 3015, Block Group 3, Census Tract 303.02, San Francisco County, California","57",
"1000000US060750303023016","Block 3016, Block Group 3, Census Tract 303.02, San Francisco County, California","25",
"1000000US060750304001000","Block 1000, Block Group 1, Census Tract 304, San Francisco County, California","0",
"1000000US060750304001001","Block 1001, Block Group 1, Census Tract 304, San Francisco County, California","160",
"1000000US060750304001002","Block 1002, Block Group 1, Census Tract 304, San Francisco County, California","32",
"1000000US060750304001003","Block 1003, Block Group 1, Census Tract 304, San Francisco County, California","40",
"1000000US060750304001004","Block 1004, Block Group 1, Census Tract 304, San Francisco County, California","48",
"1000000US060750304001005","Block 1005, Block Group 1, Census Tract 304, San Francisco County, California","47",
"1000000US060750304001006","Block 1006, Block Group 1, Census Tract 304, San Francisco County, California","50",
"1000000US060750304001007","Block 1007, Block Group 1, Census Tract 304, San Francisco County, California","36",
"1000000US060750304001008","Block 1008, Block Group 1, Census Tract 304, San Francisco County, California","55",
"1000000US060750304001009","Block 1009, Block Group 1, Census Tract 304, San Francisco County, California","177",
"1000000US060750304001010","Block 1010, Block Group 1, Census Tract 304, San Francisco County, California","90",
"1000000US060750304001011","Block 1011, Block Group 1, Census Tract 304, San Francisco County, California","0",
"1000000US060750304001012","Block 1012, Block Group 1, Census Tract 304, San Francisco County, California","42",
"1000000US060750304001013","Block 1013, Block Group 1, Census Tract 304, San Francisco County, California","43",
"1000000US060750304001014","Block 1014, Block Group 1, Census Tract 304, San Francisco County, California","57",
"1000000US060750304001015","Block 1015, Block Group 1, Census Tract 304, San Francisco County, California","79",
"1000000US060750304001016","Block 1016, Block Group 1, Census Tract 304, San Francisco County, California","53",
"1000000US060750304001017","Block 1017, Block Group 1, Census Tract 304, San Francisco County, California","65",
"1000000US060750304002000","Block 2000, Block Group 2, Census Tract 304, San Francisco County, California","26",
"1000000US060750304002001","Block 2001, Block Group 2, Census Tract 304, San Francisco County, California","51",
"1000000US060750304002002","Block 2002, Block Group 2, Census Tract 304, San Francisco County, California","63",
"1000000US060750304002003","Block 2003, Block Group 2, Census Tract 304, San Francisco County, California","70",
"1000000US060750304002004","Block 2004, Block Group 2, Census Tract 304, San Francisco County, California","60",
"1000000US060750304002005","Block 2005, Block Group 2, Census Tract 304, San Francisco County, California","70",
"1000000US060750304002006","Block 2006, Block Group 2, Census Tract 304, San Francisco County, California","56",
"1000000US060750304002007","Block 2007, Block Group 2, Census Tract 304, San Francisco County, California","92",
"1000000US060750304002008","Block 2008, Block Group 2, Census Tract 304, San Francisco County, California","51",
"1000000US060750304002009","Block 2009, Block Group 2, Census Tract 304, San Francisco County, California","105",
"1000000US060750304002010","Block 2010, Block Group 2, Census Tract 304, San Francisco County, California","30",
"1000000US060750304002011","Block 2011, Block Group 2, Census Tract 304, San Francisco County, California","97",
"1000000US060750304002012","Block 2012, Block Group 2, Census Tract 304, San Francisco County, California","85",
"1000000US060750304002013","Block 2013, Block Group 2, Census Tract 304, San Francisco County, California","93",
"1000000US060750304002014","Block 2014, Block Group 2, Census Tract 304, San Francisco County, California","124",
"1000000US060750304002015","Block 2015, Block Group 2, Census Tract 304, San Francisco County, California","101",
"1000000US060750304003000","Block 3000, Block Group 3, Census Tract 304, San Francisco County, California","153",
"1000000US060750304003001","Block 3001, Block Group 3, Census Tract 304, San Francisco County, California","199",
"1000000US060750304003002","Block 3002, Block Group 3, Census Tract 304, San Francisco County, California","123",
"1000000US060750304003003","Block 3003, Block Group 3, Census Tract 304, San Francisco County, California","139",
"1000000US060750304003004","Block 3004, Block Group 3, Census Tract 304, San Francisco County, California","109",
"1000000US060750304003005","Block 3005, Block Group 3, Census Tract 304, San Francisco County, California","114",
"1000000US060750304003006","Block 3006, Block Group 3, Census Tract 304, San Francisco County, California","132",
"1000000US060750304003007","Block 3007, Block Group 3, Census Tract 304, San Francisco County, California","131",
"1000000US060750304003008","Block 3008, Block Group 3, Census Tract 304, San Francisco County, California","169",
"1000000US060750304003009","Block 3009, Block Group 3, Census Tract 304, San Francisco County, California","0",
"1000000US060750304003010","Block 3010, Block Group 3, Census Tract 304, San Francisco County, California","70",
"1000000US060750304004000","Block 4000, Block Group 4, Census Tract 304, San Francisco County, California","102",
"1000000US060750304004001","Block 4001, Block Group 4, Census Tract 304, San Francisco County, California","103",
"1000000US060750304004002","Block 4002, Block Group 4, Census Tract 304, San Francisco County, California","124",
"1000000US060750304004003","Block 4003, Block Group 4, Census Tract 304, San Francisco County, California","93",
"1000000US060750304004004","Block 4004, Block Group 4, Census Tract 304, San Francisco County, California","149",
"1000000US060750304004005","Block 4005, Block Group 4, Census Tract 304, San Francisco County, California","171",
"1000000US060750304004006","Block 4006, Block Group 4, Census Tract 304, San Francisco County, California","0",
"1000000US060750304005000","Block 5000, Block Group 5, Census Tract 304, San Francisco County, California","151",
"1000000US060750304005001","Block 5001, Block Group 5, Census Tract 304, San Francisco County, California","170",
"1000000US060750304005002","Block 5002, Block Group 5, Census Tract 304, San Francisco County, California","85",
"1000000US060750304005003","Block 5003, Block Group 5, Census Tract 304, San Francisco County, California","178",
"1000000US060750304005004","Block 5004, Block Group 5, Census Tract 304, San Francisco County, California","154",
"1000000US060750304005005","Block 5005, Block Group 5, Census Tract 304, San Francisco County, California","202",
"1000000US060750304005006","Block 5006, Block Group 5, Census Tract 304, San Francisco County, California","0",
"1000000US060750305001000","Block 1000, Block Group 1, Census Tract 305, San Francisco County, California","190",
"1000000US060750305001001","Block 1001, Block Group 1, Census Tract 305, San Francisco County, California","35",
"1000000US060750305001002","Block 1002, Block Group 1, Census Tract 305, San Francisco County, California","64",
"1000000US060750305001003","Block 1003, Block Group 1, Census Tract 305, San Francisco County, California","23",
"1000000US060750305001004","Block 1004, Block Group 1, Census Tract 305, San Francisco County, California","114",
"1000000US060750305001005","Block 1005, Block Group 1, Census Tract 305, San Francisco County, California","0",
"1000000US060750305001006","Block 1006, Block Group 1, Census Tract 305, San Francisco County, California","0",
"1000000US060750305001007","Block 1007, Block Group 1, Census Tract 305, San Francisco County, California","294",
"1000000US060750305001008","Block 1008, Block Group 1, Census Tract 305, San Francisco County, California","111",
"1000000US060750305001009","Block 1009, Block Group 1, Census Tract 305, San Francisco County, California","31",
"1000000US060750305001010","Block 1010, Block Group 1, Census Tract 305, San Francisco County, California","83",
"1000000US060750305002000","Block 2000, Block Group 2, Census Tract 305, San Francisco County, California","63",
"1000000US060750305002001","Block 2001, Block Group 2, Census Tract 305, San Francisco County, California","140",
"1000000US060750305002002","Block 2002, Block Group 2, Census Tract 305, San Francisco County, California","129",
"1000000US060750305002003","Block 2003, Block Group 2, Census Tract 305, San Francisco County, California","127",
"1000000US060750305002004","Block 2004, Block Group 2, Census Tract 305, San Francisco County, California","116",
"1000000US060750305002005","Block 2005, Block Group 2, Census Tract 305, San Francisco County, California","83",
"1000000US060750305002006","Block 2006, Block Group 2, Census Tract 305, San Francisco County, California","227",
"1000000US060750305003000","Block 3000, Block Group 3, Census Tract 305, San Francisco County, California","142",
"1000000US060750305003001","Block 3001, Block Group 3, Census Tract 305, San Francisco County, California","122",
"1000000US060750305003002","Block 3002, Block Group 3, Census Tract 305, San Francisco County, California","1126",
"1000000US060750306001000","Block 1000, Block Group 1, Census Tract 306, San Francisco County, California","58",
"1000000US060750306001001","Block 1001, Block Group 1, Census Tract 306, San Francisco County, California","74",
"1000000US060750306001002","Block 1002, Block Group 1, Census Tract 306, San Francisco County, California","114",
"1000000US060750306001003","Block 1003, Block Group 1, Census Tract 306, San Francisco County, California","79",
"1000000US060750306001004","Block 1004, Block Group 1, Census Tract 306, San Francisco County, California","59",
"1000000US060750306001005","Block 1005, Block Group 1, Census Tract 306, San Francisco County, California","25",
"1000000US060750306001006","Block 1006, Block Group 1, Census Tract 306, San Francisco County, California","95",
"1000000US060750306001007","Block 1007, Block Group 1, Census Tract 306, San Francisco County, California","34",
"1000000US060750306001008","Block 1008, Block Group 1, Census Tract 306, San Francisco County, California","0",
"1000000US060750306001009","Block 1009, Block Group 1, Census Tract 306, San Francisco County, California","66",
"1000000US060750306001010","Block 1010, Block Group 1, Census Tract 306, San Francisco County, California","82",
"1000000US060750306001011","Block 1011, Block Group 1, Census Tract 306, San Francisco County, California","66",
"1000000US060750306002000","Block 2000, Block Group 2, Census Tract 306, San Francisco County, California","0",
"1000000US060750306002001","Block 2001, Block Group 2, Census Tract 306, San Francisco County, California","130",
"1000000US060750306002002","Block 2002, Block Group 2, Census Tract 306, San Francisco County, California","35",
"1000000US060750306002003","Block 2003, Block Group 2, Census Tract 306, San Francisco County, California","79",
"1000000US060750306002004","Block 2004, Block Group 2, Census Tract 306, San Francisco County, California","40",
"1000000US060750306002005","Block 2005, Block Group 2, Census Tract 306, San Francisco County, California","45",
"1000000US060750306002006","Block 2006, Block Group 2, Census Tract 306, San Francisco County, California","47",
"1000000US060750306002007","Block 2007, Block Group 2, Census Tract 306, San Francisco County, California","0",
"1000000US060750306002008","Block 2008, Block Group 2, Census Tract 306, San Francisco County, California","12",
"1000000US060750306002009","Block 2009, Block Group 2, Census Tract 306, San Francisco County, California","84",
"1000000US060750306002010","Block 2010, Block Group 2, Census Tract 306, San Francisco County, California","25",
"1000000US060750306002011","Block 2011, Block Group 2, Census Tract 306, San Francisco County, California","97",
"1000000US060750306002012","Block 2012, Block Group 2, Census Tract 306, San Francisco County, California","83",
"1000000US060750306002013","Block 2013, Block Group 2, Census Tract 306, San Francisco County, California","111",
"1000000US060750306003000","Block 3000, Block Group 3, Census Tract 306, San Francisco County, California","98",
"1000000US060750306003001","Block 3001, Block Group 3, Census Tract 306, San Francisco County, California","21",
"1000000US060750306003002","Block 3002, Block Group 3, Census Tract 306, San Francisco County, California","27",
"1000000US060750306003003","Block 3003, Block Group 3, Census Tract 306, San Francisco County, California","0",
"1000000US060750306003004","Block 3004, Block Group 3, Census Tract 306, San Francisco County, California","46",
"1000000US060750306003005","Block 3005, Block Group 3, Census Tract 306, San Francisco County, California","55",
"1000000US060750306003006","Block 3006, Block Group 3, Census Tract 306, San Francisco County, California","37",
"1000000US060750306003007","Block 3007, Block Group 3, Census Tract 306, San Francisco County, California","0",
"1000000US060750306003008","Block 3008, Block Group 3, Census Tract 306, San Francisco County, California","20",
"1000000US060750306003009","Block 3009, Block Group 3, Census Tract 306, San Francisco County, California","264",
"1000000US060750306003010","Block 3010, Block Group 3, Census Tract 306, San Francisco County, California","20",
"1000000US060750306003011","Block 3011, Block Group 3, Census Tract 306, San Francisco County, California","165",
"1000000US060750306003012","Block 3012, Block Group 3, Census Tract 306, San Francisco County, California","50",
"1000000US060750307001000","Block 1000, Block Group 1, Census Tract 307, San Francisco County, California","73",
"1000000US060750307001001","Block 1001, Block Group 1, Census Tract 307, San Francisco County, California","155",
"1000000US060750307001002","Block 1002, Block Group 1, Census Tract 307, San Francisco County, California","116",
"1000000US060750307001003","Block 1003, Block Group 1, Census Tract 307, San Francisco County, California","99",
"1000000US060750307001004","Block 1004, Block Group 1, Census Tract 307, San Francisco County, California","0",
"1000000US060750307001005","Block 1005, Block Group 1, Census Tract 307, San Francisco County, California","109",
"1000000US060750307001006","Block 1006, Block Group 1, Census Tract 307, San Francisco County, California","89",
"1000000US060750307001007","Block 1007, Block Group 1, Census Tract 307, San Francisco County, California","119",
"1000000US060750307001008","Block 1008, Block Group 1, Census Tract 307, San Francisco County, California","50",
"1000000US060750307001009","Block 1009, Block Group 1, Census Tract 307, San Francisco County, California","261",
"1000000US060750307001010","Block 1010, Block Group 1, Census Tract 307, San Francisco County, California","32",
"1000000US060750307001011","Block 1011, Block Group 1, Census Tract 307, San Francisco County, California","60",
"1000000US060750307001012","Block 1012, Block Group 1, Census Tract 307, San Francisco County, California","66",
"1000000US060750307001013","Block 1013, Block Group 1, Census Tract 307, San Francisco County, California","138",
"1000000US060750307001014","Block 1014, Block Group 1, Census Tract 307, San Francisco County, California","0",
"1000000US060750307001015","Block 1015, Block Group 1, Census Tract 307, San Francisco County, California","165",
"1000000US060750307001016","Block 1016, Block Group 1, Census Tract 307, San Francisco County, California","0",
"1000000US060750307001017","Block 1017, Block Group 1, Census Tract 307, San Francisco County, California","231",
"1000000US060750307001018","Block 1018, Block Group 1, Census Tract 307, San Francisco County, California","21",
"1000000US060750307001019","Block 1019, Block Group 1, Census Tract 307, San Francisco County, California","80",
"1000000US060750307001020","Block 1020, Block Group 1, Census Tract 307, San Francisco County, California","105",
"1000000US060750307001021","Block 1021, Block Group 1, Census Tract 307, San Francisco County, California","119",
"1000000US060750307001022","Block 1022, Block Group 1, Census Tract 307, San Francisco County, California","0",
"1000000US060750307001023","Block 1023, Block Group 1, Census Tract 307, San Francisco County, California","169",
"1000000US060750307001024","Block 1024, Block Group 1, Census Tract 307, San Francisco County, California","197",
"1000000US060750307001025","Block 1025, Block Group 1, Census Tract 307, San Francisco County, California","140",
"1000000US060750307001026","Block 1026, Block Group 1, Census Tract 307, San Francisco County, California","112",
"1000000US060750307001027","Block 1027, Block Group 1, Census Tract 307, San Francisco County, California","30",
"1000000US060750307002000","Block 2000, Block Group 2, Census Tract 307, San Francisco County, California","162",
"1000000US060750307002001","Block 2001, Block Group 2, Census Tract 307, San Francisco County, California","56",
"1000000US060750307002002","Block 2002, Block Group 2, Census Tract 307, San Francisco County, California","107",
"1000000US060750307002003","Block 2003, Block Group 2, Census Tract 307, San Francisco County, California","142",
"1000000US060750307002004","Block 2004, Block Group 2, Census Tract 307, San Francisco County, California","93",
"1000000US060750307002005","Block 2005, Block Group 2, Census Tract 307, San Francisco County, California","29",
"1000000US060750307002006","Block 2006, Block Group 2, Census Tract 307, San Francisco County, California","56",
"1000000US060750307002007","Block 2007, Block Group 2, Census Tract 307, San Francisco County, California","259",
"1000000US060750307002008","Block 2008, Block Group 2, Census Tract 307, San Francisco County, California","108",
"1000000US060750307002009","Block 2009, Block Group 2, Census Tract 307, San Francisco County, California","63",
"1000000US060750307002010","Block 2010, Block Group 2, Census Tract 307, San Francisco County, California","179",
"1000000US060750307002011","Block 2011, Block Group 2, Census Tract 307, San Francisco County, California","111",
"1000000US060750307002012","Block 2012, Block Group 2, Census Tract 307, San Francisco County, California","83",
"1000000US060750307002013","Block 2013, Block Group 2, Census Tract 307, San Francisco County, California","30",
"1000000US060750307002014","Block 2014, Block Group 2, Census Tract 307, San Francisco County, California","202",
"1000000US060750307003000","Block 3000, Block Group 3, Census Tract 307, San Francisco County, California","99",
"1000000US060750307003001","Block 3001, Block Group 3, Census Tract 307, San Francisco County, California","130",
"1000000US060750307003002","Block 3002, Block Group 3, Census Tract 307, San Francisco County, California","113",
"1000000US060750307003003","Block 3003, Block Group 3, Census Tract 307, San Francisco County, California","278",
"1000000US060750307003004","Block 3004, Block Group 3, Census Tract 307, San Francisco County, California","142",
"1000000US060750307003005","Block 3005, Block Group 3, Census Tract 307, San Francisco County, California","244",
"1000000US060750307003006","Block 3006, Block Group 3, Census Tract 307, San Francisco County, California","175",
"1000000US060750307003007","Block 3007, Block Group 3, Census Tract 307, San Francisco County, California","65",
"1000000US060750307003008","Block 3008, Block Group 3, Census Tract 307, San Francisco County, California","124",
"1000000US060750307003009","Block 3009, Block Group 3, Census Tract 307, San Francisco County, California","192",
"1000000US060750307003010","Block 3010, Block Group 3, Census Tract 307, San Francisco County, California","86",
"1000000US060750307003011","Block 3011, Block Group 3, Census Tract 307, San Francisco County, California","230",
"1000000US060750307003012","Block 3012, Block Group 3, Census Tract 307, San Francisco County, California","108",
"1000000US060750307003013","Block 3013, Block Group 3, Census Tract 307, San Francisco County, California","154",
"1000000US060750307003014","Block 3014, Block Group 3, Census Tract 307, San Francisco County, California","204",
"1000000US060750307003015","Block 3015, Block Group 3, Census Tract 307, San Francisco County, California","99",
"1000000US060750308001000","Block 1000, Block Group 1, Census Tract 308, San Francisco County, California","108",
"1000000US060750308001001","Block 1001, Block Group 1, Census Tract 308, San Francisco County, California","71",
"1000000US060750308001002","Block 1002, Block Group 1, Census Tract 308, San Francisco County, California","0",
"1000000US060750308001003","Block 1003, Block Group 1, Census Tract 308, San Francisco County, California","161",
"1000000US060750308001004","Block 1004, Block Group 1, Census Tract 308, San Francisco County, California","40",
"1000000US060750308001005","Block 1005, Block Group 1, Census Tract 308, San Francisco County, California","62",
"1000000US060750308001006","Block 1006, Block Group 1, Census Tract 308, San Francisco County, California","47",
"1000000US060750308001007","Block 1007, Block Group 1, Census Tract 308, San Francisco County, California","102",
"1000000US060750308001008","Block 1008, Block Group 1, Census Tract 308, San Francisco County, California","47",
"1000000US060750308001009","Block 1009, Block Group 1, Census Tract 308, San Francisco County, California","61",
"1000000US060750308001010","Block 1010, Block Group 1, Census Tract 308, San Francisco County, California","64",
"1000000US060750308001011","Block 1011, Block Group 1, Census Tract 308, San Francisco County, California","52",
"1000000US060750308001012","Block 1012, Block Group 1, Census Tract 308, San Francisco County, California","30",
"1000000US060750308001013","Block 1013, Block Group 1, Census Tract 308, San Francisco County, California","0",
"1000000US060750308001014","Block 1014, Block Group 1, Census Tract 308, San Francisco County, California","0",
"1000000US060750308001015","Block 1015, Block Group 1, Census Tract 308, San Francisco County, California","66",
"1000000US060750308001016","Block 1016, Block Group 1, Census Tract 308, San Francisco County, California","0",
"1000000US060750308002000","Block 2000, Block Group 2, Census Tract 308, San Francisco County, California","190",
"1000000US060750308002001","Block 2001, Block Group 2, Census Tract 308, San Francisco County, California","0",
"1000000US060750308002002","Block 2002, Block Group 2, Census Tract 308, San Francisco County, California","56",
"1000000US060750308002003","Block 2003, Block Group 2, Census Tract 308, San Francisco County, California","44",
"1000000US060750308002004","Block 2004, Block Group 2, Census Tract 308, San Francisco County, California","29",
"1000000US060750308002005","Block 2005, Block Group 2, Census Tract 308, San Francisco County, California","48",
"1000000US060750308002006","Block 2006, Block Group 2, Census Tract 308, San Francisco County, California","85",
"1000000US060750308002007","Block 2007, Block Group 2, Census Tract 308, San Francisco County, California","0",
"1000000US060750308002008","Block 2008, Block Group 2, Census Tract 308, San Francisco County, California","134",
"1000000US060750308002009","Block 2009, Block Group 2, Census Tract 308, San Francisco County, California","33",
"1000000US060750308002010","Block 2010, Block Group 2, Census Tract 308, San Francisco County, California","56",
"1000000US060750308002011","Block 2011, Block Group 2, Census Tract 308, San Francisco County, California","76",
"1000000US060750308003000","Block 3000, Block Group 3, Census Tract 308, San Francisco County, California","0",
"1000000US060750308003001","Block 3001, Block Group 3, Census Tract 308, San Francisco County, California","72",
"1000000US060750308003002","Block 3002, Block Group 3, Census Tract 308, San Francisco County, California","48",
"1000000US060750308003003","Block 3003, Block Group 3, Census Tract 308, San Francisco County, California","71",
"1000000US060750308003004","Block 3004, Block Group 3, Census Tract 308, San Francisco County, California","33",
"1000000US060750308003005","Block 3005, Block Group 3, Census Tract 308, San Francisco County, California","71",
"1000000US060750308003006","Block 3006, Block Group 3, Census Tract 308, San Francisco County, California","17",
"1000000US060750308003007","Block 3007, Block Group 3, Census Tract 308, San Francisco County, California","31",
"1000000US060750308003008","Block 3008, Block Group 3, Census Tract 308, San Francisco County, California","69",
"1000000US060750308003009","Block 3009, Block Group 3, Census Tract 308, San Francisco County, California","73",
"1000000US060750308003010","Block 3010, Block Group 3, Census Tract 308, San Francisco County, California","54",
"1000000US060750308003011","Block 3011, Block Group 3, Census Tract 308, San Francisco County, California","57",
"1000000US060750308003012","Block 3012, Block Group 3, Census Tract 308, San Francisco County, California","0",
"1000000US060750308003013","Block 3013, Block Group 3, Census Tract 308, San Francisco County, California","0",
"1000000US060750308003014","Block 3014, Block Group 3, Census Tract 308, San Francisco County, California","30",
"1000000US060750308003015","Block 3015, Block Group 3, Census Tract 308, San Francisco County, California","8",
"1000000US060750308003016","Block 3016, Block Group 3, Census Tract 308, San Francisco County, California","43",
"1000000US060750308003017","Block 3017, Block Group 3, Census Tract 308, San Francisco County, California","21",
"1000000US060750308004000","Block 4000, Block Group 4, Census Tract 308, San Francisco County, California","45",
"1000000US060750308004001","Block 4001, Block Group 4, Census Tract 308, San Francisco County, California","63",
"1000000US060750308004002","Block 4002, Block Group 4, Census Tract 308, San Francisco County, California","102",
"1000000US060750308004003","Block 4003, Block Group 4, Census Tract 308, San Francisco County, California","47",
"1000000US060750308004004","Block 4004, Block Group 4, Census Tract 308, San Francisco County, California","34",
"1000000US060750308004005","Block 4005, Block Group 4, Census Tract 308, San Francisco County, California","122",
"1000000US060750308004006","Block 4006, Block Group 4, Census Tract 308, San Francisco County, California","94",
"1000000US060750308004007","Block 4007, Block Group 4, Census Tract 308, San Francisco County, California","76",
"1000000US060750308004008","Block 4008, Block Group 4, Census Tract 308, San Francisco County, California","68",
"1000000US060750308004009","Block 4009, Block Group 4, Census Tract 308, San Francisco County, California","117",
"1000000US060750308004010","Block 4010, Block Group 4, Census Tract 308, San Francisco County, California","117",
"1000000US060750308004011","Block 4011, Block Group 4, Census Tract 308, San Francisco County, California","87",
"1000000US060750308004012","Block 4012, Block Group 4, Census Tract 308, San Francisco County, California","139",
"1000000US060750308004013","Block 4013, Block Group 4, Census Tract 308, San Francisco County, California","144",
"1000000US060750308004014","Block 4014, Block Group 4, Census Tract 308, San Francisco County, California","145",
"1000000US060750308004015","Block 4015, Block Group 4, Census Tract 308, San Francisco County, California","0",
"1000000US060750308004016","Block 4016, Block Group 4, Census Tract 308, San Francisco County, California","0",
"1000000US060750308004017","Block 4017, Block Group 4, Census Tract 308, San Francisco County, California","303",
"1000000US060750308004018","Block 4018, Block Group 4, Census Tract 308, San Francisco County, California","54",
"1000000US060750308004019","Block 4019, Block Group 4, Census Tract 308, San Francisco County, California","67",
"1000000US060750308005000","Block 5000, Block Group 5, Census Tract 308, San Francisco County, California","112",
"1000000US060750308005001","Block 5001, Block Group 5, Census Tract 308, San Francisco County, California","111",
"1000000US060750308005002","Block 5002, Block Group 5, Census Tract 308, San Francisco County, California","63",
"1000000US060750308005003","Block 5003, Block Group 5, Census Tract 308, San Francisco County, California","52",
"1000000US060750308005004","Block 5004, Block Group 5, Census Tract 308, San Francisco County, California","94",
"1000000US060750308005005","Block 5005, Block Group 5, Census Tract 308, San Francisco County, California","98",
"1000000US060750308005006","Block 5006, Block Group 5, Census Tract 308, San Francisco County, California","160",
"1000000US060750308005007","Block 5007, Block Group 5, Census Tract 308, San Francisco County, California","203",
"1000000US060750308005008","Block 5008, Block Group 5, Census Tract 308, San Francisco County, California","178",
"1000000US060750308005009","Block 5009, Block Group 5, Census Tract 308, San Francisco County, California","177",
"1000000US060750308005010","Block 5010, Block Group 5, Census Tract 308, San Francisco County, California","0",
"1000000US060750308005011","Block 5011, Block Group 5, Census Tract 308, San Francisco County, California","0",
"1000000US060750308005012","Block 5012, Block Group 5, Census Tract 308, San Francisco County, California","133",
"1000000US060750308005013","Block 5013, Block Group 5, Census Tract 308, San Francisco County, California","61",
"1000000US060750308005014","Block 5014, Block Group 5, Census Tract 308, San Francisco County, California","133",
"1000000US060750308005015","Block 5015, Block Group 5, Census Tract 308, San Francisco County, California","86",
"1000000US060750308005016","Block 5016, Block Group 5, Census Tract 308, San Francisco County, California","53",
"1000000US060750309001000","Block 1000, Block Group 1, Census Tract 309, San Francisco County, California","93",
"1000000US060750309001001","Block 1001, Block Group 1, Census Tract 309, San Francisco County, California","105",
"1000000US060750309001002","Block 1002, Block Group 1, Census Tract 309, San Francisco County, California","0",
"1000000US060750309001003","Block 1003, Block Group 1, Census Tract 309, San Francisco County, California","0",
"1000000US060750309001004","Block 1004, Block Group 1, Census Tract 309, San Francisco County, California","0",
"1000000US060750309001005","Block 1005, Block Group 1, Census Tract 309, San Francisco County, California","56",
"1000000US060750309001006","Block 1006, Block Group 1, Census Tract 309, San Francisco County, California","27",
"1000000US060750309001007","Block 1007, Block Group 1, Census Tract 309, San Francisco County, California","54",
"1000000US060750309001008","Block 1008, Block Group 1, Census Tract 309, San Francisco County, California","61",
"1000000US060750309001009","Block 1009, Block Group 1, Census Tract 309, San Francisco County, California","113",
"1000000US060750309001010","Block 1010, Block Group 1, Census Tract 309, San Francisco County, California","63",
"1000000US060750309001011","Block 1011, Block Group 1, Census Tract 309, San Francisco County, California","99",
"1000000US060750309001012","Block 1012, Block Group 1, Census Tract 309, San Francisco County, California","66",
"1000000US060750309001013","Block 1013, Block Group 1, Census Tract 309, San Francisco County, California","26",
"1000000US060750309001014","Block 1014, Block Group 1, Census Tract 309, San Francisco County, California","95",
"1000000US060750309001015","Block 1015, Block Group 1, Census Tract 309, San Francisco County, California","95",
"1000000US060750309002000","Block 2000, Block Group 2, Census Tract 309, San Francisco County, California","0",
"1000000US060750309002001","Block 2001, Block Group 2, Census Tract 309, San Francisco County, California","63",
"1000000US060750309002002","Block 2002, Block Group 2, Census Tract 309, San Francisco County, California","26",
"1000000US060750309002003","Block 2003, Block Group 2, Census Tract 309, San Francisco County, California","38",
"1000000US060750309002004","Block 2004, Block Group 2, Census Tract 309, San Francisco County, California","67",
"1000000US060750309002005","Block 2005, Block Group 2, Census Tract 309, San Francisco County, California","95",
"1000000US060750309002006","Block 2006, Block Group 2, Census Tract 309, San Francisco County, California","75",
"1000000US060750309002007","Block 2007, Block Group 2, Census Tract 309, San Francisco County, California","33",
"1000000US060750309002008","Block 2008, Block Group 2, Census Tract 309, San Francisco County, California","66",
"1000000US060750309002009","Block 2009, Block Group 2, Census Tract 309, San Francisco County, California","47",
"1000000US060750309002010","Block 2010, Block Group 2, Census Tract 309, San Francisco County, California","105",
"1000000US060750309002011","Block 2011, Block Group 2, Census Tract 309, San Francisco County, California","0",
"1000000US060750309002012","Block 2012, Block Group 2, Census Tract 309, San Francisco County, California","65",
"1000000US060750309002013","Block 2013, Block Group 2, Census Tract 309, San Francisco County, California","27",
"1000000US060750309002014","Block 2014, Block Group 2, Census Tract 309, San Francisco County, California","113",
"1000000US060750309002015","Block 2015, Block Group 2, Census Tract 309, San Francisco County, California","51",
"1000000US060750309002016","Block 2016, Block Group 2, Census Tract 309, San Francisco County, California","95",
"1000000US060750309002017","Block 2017, Block Group 2, Census Tract 309, San Francisco County, California","105",
"1000000US060750309002018","Block 2018, Block Group 2, Census Tract 309, San Francisco County, California","164",
"1000000US060750309002019","Block 2019, Block Group 2, Census Tract 309, San Francisco County, California","79",
