"GEO_ID","NAME","H4_001N","H4_002N","H4_003N","H4_004N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Owned with a mortgage or a loan"," !!Total:!!Owned free and clear"," !!Total:!!Renter occupied",
"1000000US060750260022004","Block 2004, Block Group 2, Census Tract 260.02, San Francisco County, California","32","9","9","14",
"1000000US060750260022005","Block 2005, Block Group 2, Census Tract 260.02, San Francisco County, California","13","0","0","13",
"1000000US060750260022006","Block 2006, Block Group 2, Census Tract 260.02, San Francisco County, California","106","68","0","38",
"1000000US060750260022007","Block 2007, Block Group 2, Census Tract 260.02, San Francisco County, California","58","3","40","15",
"1000000US060750260022008","Block 2008, Block Group 2, Census Tract 260.02, San Francisco County, California","51","46","0","5",
"1000000US060750260022009","Block 2009, Block Group 2, Census Tract 260.02, San Francisco County, California","91","35","42","14",
"1000000US060750260022010","Block 2010, Block Group 2, Census Tract 260.02, San Francisco County, California","36","13","22","1",
"1000000US060750260022011","Block 2011, Block Group 2, Census Tract 260.02, San Francisco County, California","27","27","0","0",
"1000000US060750260022012","Block 2012, Block Group 2, Census Tract 260.02, San Francisco County, California","9","8","0","1",
"1000000US060750260031000","Block 1000, Block Group 1, Census Tract 260.03, San Francisco County, California","73","40","0","33",
"1000000US060750260031001","Block 1001, Block Group 1, Census Tract 260.03, San Francisco County, California","57","19","1","37",
"1000000US060750260031002","Block 1002, Block Group 1, Census Tract 260.03, San Francisco County, California","55","16","14","25",
"1000000US060750260031003","Block 1003, Block Group 1, Census Tract 260.03, San Francisco County, California","56","40","5","11",
"1000000US060750260031004","Block 1004, Block Group 1, Census Tract 260.03, San Francisco County, California","50","4","46","0",
"1000000US060750260031005","Block 1005, Block Group 1, Census Tract 260.03, San Francisco County, California","27","6","21","0",
"1000000US060750260031006","Block 1006, Block Group 1, Census Tract 260.03, San Francisco County, California","39","34","1","4",
"1000000US060750260031007","Block 1007, Block Group 1, Census Tract 260.03, San Francisco County, California","56","39","1","16",
"1000000US060750260031008","Block 1008, Block Group 1, Census Tract 260.03, San Francisco County, California","42","20","18","4",
"1000000US060750260031009","Block 1009, Block Group 1, Census Tract 260.03, San Francisco County, California","38","17","21","0",
"1000000US060750260031010","Block 1010, Block Group 1, Census Tract 260.03, San Francisco County, California","55","13","4","38",
"1000000US060750260031011","Block 1011, Block Group 1, Census Tract 260.03, San Francisco County, California","75","47","0","28",
"1000000US060750260032000","Block 2000, Block Group 2, Census Tract 260.03, San Francisco County, California","62","26","36","0",
"1000000US060750260032001","Block 2001, Block Group 2, Census Tract 260.03, San Francisco County, California","61","39","0","22",
"1000000US060750260032002","Block 2002, Block Group 2, Census Tract 260.03, San Francisco County, California","64","0","22","42",
"1000000US060750260032003","Block 2003, Block Group 2, Census Tract 260.03, San Francisco County, California","56","31","6","19",
"1000000US060750260032004","Block 2004, Block Group 2, Census Tract 260.03, San Francisco County, California","57","11","11","35",
"1000000US060750260032005","Block 2005, Block Group 2, Census Tract 260.03, San Francisco County, California","45","23","2","20",
"1000000US060750260032006","Block 2006, Block Group 2, Census Tract 260.03, San Francisco County, California","31","25","6","0",
"1000000US060750260032007","Block 2007, Block Group 2, Census Tract 260.03, San Francisco County, California","180","82","26","72",
"1000000US060750260032008","Block 2008, Block Group 2, Census Tract 260.03, San Francisco County, California","56","39","0","17",
"1000000US060750260032009","Block 2009, Block Group 2, Census Tract 260.03, San Francisco County, California","55","29","15","11",
"1000000US060750260032010","Block 2010, Block Group 2, Census Tract 260.03, San Francisco County, California","71","9","34","28",
"1000000US060750260041000","Block 1000, Block Group 1, Census Tract 260.04, San Francisco County, California","69","13","7","49",
"1000000US060750260041001","Block 1001, Block Group 1, Census Tract 260.04, San Francisco County, California","75","11","0","64",
"1000000US060750260041002","Block 1002, Block Group 1, Census Tract 260.04, San Francisco County, California","62","48","1","13",
"1000000US060750260041003","Block 1003, Block Group 1, Census Tract 260.04, San Francisco County, California","63","19","20","24",
"1000000US060750260041004","Block 1004, Block Group 1, Census Tract 260.04, San Francisco County, California","58","7","25","26",
"1000000US060750260041005","Block 1005, Block Group 1, Census Tract 260.04, San Francisco County, California","58","35","0","23",
"1000000US060750260041006","Block 1006, Block Group 1, Census Tract 260.04, San Francisco County, California","49","28","14","7",
"1000000US060750260041007","Block 1007, Block Group 1, Census Tract 260.04, San Francisco County, California","26","13","0","13",
"1000000US060750260041008","Block 1008, Block Group 1, Census Tract 260.04, San Francisco County, California","35","20","0","15",
"1000000US060750260041009","Block 1009, Block Group 1, Census Tract 260.04, San Francisco County, California","38","38","0","0",
"1000000US060750260041010","Block 1010, Block Group 1, Census Tract 260.04, San Francisco County, California","39","0","22","17",
"1000000US060750260041011","Block 1011, Block Group 1, Census Tract 260.04, San Francisco County, California","39","0","0","39",
"1000000US060750260041012","Block 1012, Block Group 1, Census Tract 260.04, San Francisco County, California","35","24","9","2",
"1000000US060750260042000","Block 2000, Block Group 2, Census Tract 260.04, San Francisco County, California","60","27","1","32",
"1000000US060750260042001","Block 2001, Block Group 2, Census Tract 260.04, San Francisco County, California","73","43","3","27",
"1000000US060750260042002","Block 2002, Block Group 2, Census Tract 260.04, San Francisco County, California","55","13","0","42",
"1000000US060750260042003","Block 2003, Block Group 2, Census Tract 260.04, San Francisco County, California","57","30","17","10",
"1000000US060750260042004","Block 2004, Block Group 2, Census Tract 260.04, San Francisco County, California","27","27","0","0",
"1000000US060750260042005","Block 2005, Block Group 2, Census Tract 260.04, San Francisco County, California","23","0","22","1",
"1000000US060750260042006","Block 2006, Block Group 2, Census Tract 260.04, San Francisco County, California","0","0","0","0",
"1000000US060750260042007","Block 2007, Block Group 2, Census Tract 260.04, San Francisco County, California","69","45","0","24",
"1000000US060750260042008","Block 2008, Block Group 2, Census Tract 260.04, San Francisco County, California","60","34","2","24",
"1000000US060750260042009","Block 2009, Block Group 2, Census Tract 260.04, San Francisco County, California","54","4","44","6",
"1000000US060750260042010","Block 2010, Block Group 2, Census Tract 260.04, San Francisco County, California","20","1","7","12",
"1000000US060750260042011","Block 2011, Block Group 2, Census Tract 260.04, San Francisco County, California","19","13","3","3",
"1000000US060750261001000","Block 1000, Block Group 1, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750261001001","Block 1001, Block Group 1, Census Tract 261, San Francisco County, California","11","8","0","3",
"1000000US060750261001002","Block 1002, Block Group 1, Census Tract 261, San Francisco County, California","42","14","0","28",
"1000000US060750261001003","Block 1003, Block Group 1, Census Tract 261, San Francisco County, California","56","4","0","52",
"1000000US060750261001004","Block 1004, Block Group 1, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750261001005","Block 1005, Block Group 1, Census Tract 261, San Francisco County, California","63","8","32","23",
"1000000US060750261001006","Block 1006, Block Group 1, Census Tract 261, San Francisco County, California","119","57","16","46",
"1000000US060750261001007","Block 1007, Block Group 1, Census Tract 261, San Francisco County, California","100","14","0","86",
"1000000US060750261001008","Block 1008, Block Group 1, Census Tract 261, San Francisco County, California","72","38","0","34",
"1000000US060750261001009","Block 1009, Block Group 1, Census Tract 261, San Francisco County, California","18","4","14","0",
"1000000US060750261002000","Block 2000, Block Group 2, Census Tract 261, San Francisco County, California","44","0","14","30",
"1000000US060750261002001","Block 2001, Block Group 2, Census Tract 261, San Francisco County, California","32","0","14","18",
"1000000US060750261002002","Block 2002, Block Group 2, Census Tract 261, San Francisco County, California","108","45","7","56",
"1000000US060750261002003","Block 2003, Block Group 2, Census Tract 261, San Francisco County, California","112","60","8","44",
"1000000US060750261002004","Block 2004, Block Group 2, Census Tract 261, San Francisco County, California","24","0","5","19",
"1000000US060750261002005","Block 2005, Block Group 2, Census Tract 261, San Francisco County, California","49","48","1","0",
"1000000US060750261002006","Block 2006, Block Group 2, Census Tract 261, San Francisco County, California","96","38","43","15",
"1000000US060750261002007","Block 2007, Block Group 2, Census Tract 261, San Francisco County, California","34","4","0","30",
"1000000US060750261002008","Block 2008, Block Group 2, Census Tract 261, San Francisco County, California","40","11","20","9",
"1000000US060750261002009","Block 2009, Block Group 2, Census Tract 261, San Francisco County, California","134","50","22","62",
"1000000US060750261002010","Block 2010, Block Group 2, Census Tract 261, San Francisco County, California","47","0","0","47",
"1000000US060750261002011","Block 2011, Block Group 2, Census Tract 261, San Francisco County, California","40","0","34","6",
"1000000US060750261003000","Block 3000, Block Group 3, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750261003001","Block 3001, Block Group 3, Census Tract 261, San Francisco County, California","34","14","16","4",
"1000000US060750261003002","Block 3002, Block Group 3, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750261003003","Block 3003, Block Group 3, Census Tract 261, San Francisco County, California","6","0","0","6",
"1000000US060750261003004","Block 3004, Block Group 3, Census Tract 261, San Francisco County, California","44","0","15","29",
"1000000US060750261003005","Block 3005, Block Group 3, Census Tract 261, San Francisco County, California","15","0","12","3",
"1000000US060750261003006","Block 3006, Block Group 3, Census Tract 261, San Francisco County, California","41","31","10","0",
"1000000US060750261003007","Block 3007, Block Group 3, Census Tract 261, San Francisco County, California","17","17","0","0",
"1000000US060750261003008","Block 3008, Block Group 3, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750261003009","Block 3009, Block Group 3, Census Tract 261, San Francisco County, California","59","0","0","59",
"1000000US060750261003010","Block 3010, Block Group 3, Census Tract 261, San Francisco County, California","55","41","2","12",
"1000000US060750261003011","Block 3011, Block Group 3, Census Tract 261, San Francisco County, California","31","25","6","0",
"1000000US060750261003012","Block 3012, Block Group 3, Census Tract 261, San Francisco County, California","25","1","21","3",
"1000000US060750261003013","Block 3013, Block Group 3, Census Tract 261, San Francisco County, California","35","35","0","0",
"1000000US060750261003014","Block 3014, Block Group 3, Census Tract 261, San Francisco County, California","6","6","0","0",
"1000000US060750261004000","Block 4000, Block Group 4, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750261004001","Block 4001, Block Group 4, Census Tract 261, San Francisco County, California","47","5","0","42",
"1000000US060750261004002","Block 4002, Block Group 4, Census Tract 261, San Francisco County, California","32","0","19","13",
"1000000US060750261004003","Block 4003, Block Group 4, Census Tract 261, San Francisco County, California","22","5","11","6",
"1000000US060750261004004","Block 4004, Block Group 4, Census Tract 261, San Francisco County, California","20","0","0","20",
"1000000US060750261004005","Block 4005, Block Group 4, Census Tract 261, San Francisco County, California","73","44","10","19",
"1000000US060750261004006","Block 4006, Block Group 4, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750261004007","Block 4007, Block Group 4, Census Tract 261, San Francisco County, California","1","0","0","1",
"1000000US060750261004008","Block 4008, Block Group 4, Census Tract 261, San Francisco County, California","46","28","18","0",
"1000000US060750261004009","Block 4009, Block Group 4, Census Tract 261, San Francisco County, California","56","33","0","23",
"1000000US060750261004010","Block 4010, Block Group 4, Census Tract 261, San Francisco County, California","60","24","11","25",
"1000000US060750261004011","Block 4011, Block Group 4, Census Tract 261, San Francisco County, California","0","0","0","0",
"1000000US060750262011000","Block 1000, Block Group 1, Census Tract 262.01, San Francisco County, California","0","0","0","0",
"1000000US060750262011001","Block 1001, Block Group 1, Census Tract 262.01, San Francisco County, California","17","0","0","17",
"1000000US060750262011002","Block 1002, Block Group 1, Census Tract 262.01, San Francisco County, California","61","22","5","34",
"1000000US060750262011003","Block 1003, Block Group 1, Census Tract 262.01, San Francisco County, California","36","3","0","33",
"1000000US060750262011004","Block 1004, Block Group 1, Census Tract 262.01, San Francisco County, California","38","23","0","15",
"1000000US060750262011005","Block 1005, Block Group 1, Census Tract 262.01, San Francisco County, California","49","13","2","34",
"1000000US060750262011006","Block 1006, Block Group 1, Census Tract 262.01, San Francisco County, California","32","5","7","20",
"1000000US060750262011007","Block 1007, Block Group 1, Census Tract 262.01, San Francisco County, California","73","15","34","24",
"1000000US060750262011008","Block 1008, Block Group 1, Census Tract 262.01, San Francisco County, California","63","59","4","0",
"1000000US060750262012000","Block 2000, Block Group 2, Census Tract 262.01, San Francisco County, California","0","0","0","0",
"1000000US060750262012001","Block 2001, Block Group 2, Census Tract 262.01, San Francisco County, California","0","0","0","0",
"1000000US060750262012002","Block 2002, Block Group 2, Census Tract 262.01, San Francisco County, California","22","3","19","0",
"1000000US060750262012003","Block 2003, Block Group 2, Census Tract 262.01, San Francisco County, California","49","20","0","29",
"1000000US060750262012004","Block 2004, Block Group 2, Census Tract 262.01, San Francisco County, California","14","14","0","0",
"1000000US060750262012005","Block 2005, Block Group 2, Census Tract 262.01, San Francisco County, California","54","19","9","26",
"1000000US060750262012006","Block 2006, Block Group 2, Census Tract 262.01, San Francisco County, California","179","79","40","60",
"1000000US060750262012007","Block 2007, Block Group 2, Census Tract 262.01, San Francisco County, California","40","33","0","7",
"1000000US060750262012008","Block 2008, Block Group 2, Census Tract 262.01, San Francisco County, California","26","0","6","20",
"1000000US060750262012009","Block 2009, Block Group 2, Census Tract 262.01, San Francisco County, California","0","0","0","0",
"1000000US060750262013000","Block 3000, Block Group 3, Census Tract 262.01, San Francisco County, California","48","26","3","19",
"1000000US060750262013001","Block 3001, Block Group 3, Census Tract 262.01, San Francisco County, California","44","0","28","16",
"1000000US060750262013002","Block 3002, Block Group 3, Census Tract 262.01, San Francisco County, California","9","0","5","4",
"1000000US060750262013003","Block 3003, Block Group 3, Census Tract 262.01, San Francisco County, California","23","23","0","0",
"1000000US060750262013004","Block 3004, Block Group 3, Census Tract 262.01, San Francisco County, California","22","15","7","0",
"1000000US060750262013005","Block 3005, Block Group 3, Census Tract 262.01, San Francisco County, California","42","32","0","10",
"1000000US060750262013006","Block 3006, Block Group 3, Census Tract 262.01, San Francisco County, California","38","32","0","6",
"1000000US060750262013007","Block 3007, Block Group 3, Census Tract 262.01, San Francisco County, California","44","44","0","0",
"1000000US060750262013008","Block 3008, Block Group 3, Census Tract 262.01, San Francisco County, California","31","0","3","28",
"1000000US060750262013009","Block 3009, Block Group 3, Census Tract 262.01, San Francisco County, California","2","2","0","0",
"1000000US060750262021000","Block 1000, Block Group 1, Census Tract 262.02, San Francisco County, California","96","66","0","30",
"1000000US060750262021001","Block 1001, Block Group 1, Census Tract 262.02, San Francisco County, California","48","18","0","30",
"1000000US060750262021002","Block 1002, Block Group 1, Census Tract 262.02, San Francisco County, California","35","29","0","6",
"1000000US060750262021003","Block 1003, Block Group 1, Census Tract 262.02, San Francisco County, California","15","0","9","6",
"1000000US060750262021004","Block 1004, Block Group 1, Census Tract 262.02, San Francisco County, California","2","0","2","0",
"1000000US060750262021005","Block 1005, Block Group 1, Census Tract 262.02, San Francisco County, California","37","0","21","16",
"1000000US060750262021006","Block 1006, Block Group 1, Census Tract 262.02, San Francisco County, California","22","19","0","3",
"1000000US060750262021007","Block 1007, Block Group 1, Census Tract 262.02, San Francisco County, California","48","20","9","19",
"1000000US060750262021008","Block 1008, Block Group 1, Census Tract 262.02, San Francisco County, California","91","4","61","26",
"1000000US060750262021009","Block 1009, Block Group 1, Census Tract 262.02, San Francisco County, California","40","0","3","37",
"1000000US060750262021010","Block 1010, Block Group 1, Census Tract 262.02, San Francisco County, California","90","37","3","50",
"1000000US060750262022000","Block 2000, Block Group 2, Census Tract 262.02, San Francisco County, California","0","0","0","0",
"1000000US060750262022001","Block 2001, Block Group 2, Census Tract 262.02, San Francisco County, California","63","27","10","26",
"1000000US060750262022002","Block 2002, Block Group 2, Census Tract 262.02, San Francisco County, California","21","0","21","0",
"1000000US060750262022003","Block 2003, Block Group 2, Census Tract 262.02, San Francisco County, California","26","1","0","25",
"1000000US060750262022004","Block 2004, Block Group 2, Census Tract 262.02, San Francisco County, California","34","30","2","2",
"1000000US060750262022005","Block 2005, Block Group 2, Census Tract 262.02, San Francisco County, California","52","0","0","52",
"1000000US060750262022006","Block 2006, Block Group 2, Census Tract 262.02, San Francisco County, California","34","15","19","0",
"1000000US060750262022007","Block 2007, Block Group 2, Census Tract 262.02, San Francisco County, California","43","6","12","25",
"1000000US060750262022008","Block 2008, Block Group 2, Census Tract 262.02, San Francisco County, California","17","17","0","0",
"1000000US060750262022009","Block 2009, Block Group 2, Census Tract 262.02, San Francisco County, California","41","27","0","14",
"1000000US060750262022010","Block 2010, Block Group 2, Census Tract 262.02, San Francisco County, California","34","18","12","4",
"1000000US060750263011000","Block 1000, Block Group 1, Census Tract 263.01, San Francisco County, California","46","25","0","21",
"1000000US060750263011001","Block 1001, Block Group 1, Census Tract 263.01, San Francisco County, California","31","19","7","5",
"1000000US060750263011002","Block 1002, Block Group 1, Census Tract 263.01, San Francisco County, California","43","14","22","7",
"1000000US060750263011003","Block 1003, Block Group 1, Census Tract 263.01, San Francisco County, California","45","20","0","25",
"1000000US060750263011004","Block 1004, Block Group 1, Census Tract 263.01, San Francisco County, California","35","19","3","13",
"1000000US060750263011005","Block 1005, Block Group 1, Census Tract 263.01, San Francisco County, California","35","7","7","21",
"1000000US060750263011006","Block 1006, Block Group 1, Census Tract 263.01, San Francisco County, California","32","0","5","27",
"1000000US060750263011007","Block 1007, Block Group 1, Census Tract 263.01, San Francisco County, California","39","13","20","6",
"1000000US060750263011008","Block 1008, Block Group 1, Census Tract 263.01, San Francisco County, California","33","6","0","27",
"1000000US060750263012000","Block 2000, Block Group 2, Census Tract 263.01, San Francisco County, California","0","0","0","0",
"1000000US060750263012001","Block 2001, Block Group 2, Census Tract 263.01, San Francisco County, California","0","0","0","0",
"1000000US060750263012002","Block 2002, Block Group 2, Census Tract 263.01, San Francisco County, California","34","25","0","9",
"1000000US060750263012003","Block 2003, Block Group 2, Census Tract 263.01, San Francisco County, California","46","0","10","36",
"1000000US060750263012004","Block 2004, Block Group 2, Census Tract 263.01, San Francisco County, California","0","0","0","0",
"1000000US060750263012005","Block 2005, Block Group 2, Census Tract 263.01, San Francisco County, California","0","0","0","0",
"1000000US060750263012006","Block 2006, Block Group 2, Census Tract 263.01, San Francisco County, California","66","66","0","0",
"1000000US060750263012007","Block 2007, Block Group 2, Census Tract 263.01, San Francisco County, California","135","50","16","69",
"1000000US060750263012008","Block 2008, Block Group 2, Census Tract 263.01, San Francisco County, California","68","11","0","57",
"1000000US060750263012009","Block 2009, Block Group 2, Census Tract 263.01, San Francisco County, California","32","9","6","17",
"1000000US060750263012010","Block 2010, Block Group 2, Census Tract 263.01, San Francisco County, California","51","14","0","37",
"1000000US060750263012011","Block 2011, Block Group 2, Census Tract 263.01, San Francisco County, California","44","16","25","3",
"1000000US060750263012012","Block 2012, Block Group 2, Census Tract 263.01, San Francisco County, California","46","0","46","0",
"1000000US060750263012013","Block 2013, Block Group 2, Census Tract 263.01, San Francisco County, California","0","0","0","0",
"1000000US060750263012014","Block 2014, Block Group 2, Census Tract 263.01, San Francisco County, California","52","40","0","12",
"1000000US060750263012015","Block 2015, Block Group 2, Census Tract 263.01, San Francisco County, California","64","11","19","34",
"1000000US060750263012016","Block 2016, Block Group 2, Census Tract 263.01, San Francisco County, California","46","19","0","27",
"1000000US060750263013000","Block 3000, Block Group 3, Census Tract 263.01, San Francisco County, California","61","17","10","34",
"1000000US060750263013001","Block 3001, Block Group 3, Census Tract 263.01, San Francisco County, California","25","10","15","0",
"1000000US060750263013002","Block 3002, Block Group 3, Census Tract 263.01, San Francisco County, California","21","10","0","11",
"1000000US060750263013003","Block 3003, Block Group 3, Census Tract 263.01, San Francisco County, California","16","16","0","0",
"1000000US060750263013004","Block 3004, Block Group 3, Census Tract 263.01, San Francisco County, California","22","0","11","11",
"1000000US060750263013005","Block 3005, Block Group 3, Census Tract 263.01, San Francisco County, California","19","19","0","0",
"1000000US060750263013006","Block 3006, Block Group 3, Census Tract 263.01, San Francisco County, California","21","0","0","21",
"1000000US060750263013007","Block 3007, Block Group 3, Census Tract 263.01, San Francisco County, California","23","2","6","15",
"1000000US060750263013008","Block 3008, Block Group 3, Census Tract 263.01, San Francisco County, California","17","0","17","0",
"1000000US060750263013009","Block 3009, Block Group 3, Census Tract 263.01, San Francisco County, California","33","21","12","0",
"1000000US060750263013010","Block 3010, Block Group 3, Census Tract 263.01, San Francisco County, California","35","27","0","8",
"1000000US060750263021000","Block 1000, Block Group 1, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263021001","Block 1001, Block Group 1, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263021002","Block 1002, Block Group 1, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263021003","Block 1003, Block Group 1, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263021004","Block 1004, Block Group 1, Census Tract 263.02, San Francisco County, California","50","15","0","35",
"1000000US060750263021005","Block 1005, Block Group 1, Census Tract 263.02, San Francisco County, California","25","1","7","17",
"1000000US060750263021006","Block 1006, Block Group 1, Census Tract 263.02, San Francisco County, California","42","27","0","15",
"1000000US060750263021007","Block 1007, Block Group 1, Census Tract 263.02, San Francisco County, California","44","33","0","11",
"1000000US060750263021008","Block 1008, Block Group 1, Census Tract 263.02, San Francisco County, California","32","14","6","12",
"1000000US060750263021009","Block 1009, Block Group 1, Census Tract 263.02, San Francisco County, California","26","4","0","22",
"1000000US060750263021010","Block 1010, Block Group 1, Census Tract 263.02, San Francisco County, California","48","25","14","9",
"1000000US060750263021011","Block 1011, Block Group 1, Census Tract 263.02, San Francisco County, California","66","19","35","12",
"1000000US060750263022000","Block 2000, Block Group 2, Census Tract 263.02, San Francisco County, California","9","9","0","0",
"1000000US060750263022001","Block 2001, Block Group 2, Census Tract 263.02, San Francisco County, California","25","11","14","0",
"1000000US060750263022002","Block 2002, Block Group 2, Census Tract 263.02, San Francisco County, California","33","28","5","0",
"1000000US060750263022003","Block 2003, Block Group 2, Census Tract 263.02, San Francisco County, California","3","3","0","0",
"1000000US060750263022004","Block 2004, Block Group 2, Census Tract 263.02, San Francisco County, California","27","7","15","5",
"1000000US060750263022005","Block 2005, Block Group 2, Census Tract 263.02, San Francisco County, California","34","0","19","15",
"1000000US060750263022006","Block 2006, Block Group 2, Census Tract 263.02, San Francisco County, California","27","17","10","0",
"1000000US060750263022007","Block 2007, Block Group 2, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263022008","Block 2008, Block Group 2, Census Tract 263.02, San Francisco County, California","42","19","16","7",
"1000000US060750263022009","Block 2009, Block Group 2, Census Tract 263.02, San Francisco County, California","28","28","0","0",
"1000000US060750263022010","Block 2010, Block Group 2, Census Tract 263.02, San Francisco County, California","26","13","0","13",
"1000000US060750263022011","Block 2011, Block Group 2, Census Tract 263.02, San Francisco County, California","45","34","0","11",
"1000000US060750263022012","Block 2012, Block Group 2, Census Tract 263.02, San Francisco County, California","34","0","0","34",
"1000000US060750263023000","Block 3000, Block Group 3, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263023001","Block 3001, Block Group 3, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263023002","Block 3002, Block Group 3, Census Tract 263.02, San Francisco County, California","323","113","61","149",
"1000000US060750263023003","Block 3003, Block Group 3, Census Tract 263.02, San Francisco County, California","0","0","0","0",
"1000000US060750263023004","Block 3004, Block Group 3, Census Tract 263.02, San Francisco County, California","24","24","0","0",
"1000000US060750263023005","Block 3005, Block Group 3, Census Tract 263.02, San Francisco County, California","243","119","39","85",
"1000000US060750263023006","Block 3006, Block Group 3, Census Tract 263.02, San Francisco County, California","42","28","0","14",
"1000000US060750263023007","Block 3007, Block Group 3, Census Tract 263.02, San Francisco County, California","46","28","3","15",
"1000000US060750263023008","Block 3008, Block Group 3, Census Tract 263.02, San Francisco County, California","4","4","0","0",
"1000000US060750263023009","Block 3009, Block Group 3, Census Tract 263.02, San Francisco County, California","24","22","0","2",
"1000000US060750263023010","Block 3010, Block Group 3, Census Tract 263.02, San Francisco County, California","6","0","6","0",
"1000000US060750263023011","Block 3011, Block Group 3, Census Tract 263.02, San Francisco County, California","18","2","5","11",
"1000000US060750263023012","Block 3012, Block Group 3, Census Tract 263.02, San Francisco County, California","34","6","27","1",
"1000000US060750263023013","Block 3013, Block Group 3, Census Tract 263.02, San Francisco County, California","4","0","4","0",
"1000000US060750263031000","Block 1000, Block Group 1, Census Tract 263.03, San Francisco County, California","20","0","4","16",
"1000000US060750263031001","Block 1001, Block Group 1, Census Tract 263.03, San Francisco County, California","51","10","36","5",
"1000000US060750263031002","Block 1002, Block Group 1, Census Tract 263.03, San Francisco County, California","16","16","0","0",
"1000000US060750263031003","Block 1003, Block Group 1, Census Tract 263.03, San Francisco County, California","22","0","18","4",
"1000000US060750263031004","Block 1004, Block Group 1, Census Tract 263.03, San Francisco County, California","19","6","0","13",
"1000000US060750263031005","Block 1005, Block Group 1, Census Tract 263.03, San Francisco County, California","19","0","0","19",
"1000000US060750263031006","Block 1006, Block Group 1, Census Tract 263.03, San Francisco County, California","27","27","0","0",
"1000000US060750263031007","Block 1007, Block Group 1, Census Tract 263.03, San Francisco County, California","27","15","5","7",
"1000000US060750263031008","Block 1008, Block Group 1, Census Tract 263.03, San Francisco County, California","112","49","26","37",
"1000000US060750263031009","Block 1009, Block Group 1, Census Tract 263.03, San Francisco County, California","80","49","17","14",
"1000000US060750263031010","Block 1010, Block Group 1, Census Tract 263.03, San Francisco County, California","34","30","4","0",
"1000000US060750263031011","Block 1011, Block Group 1, Census Tract 263.03, San Francisco County, California","25","14","11","0",
"1000000US060750263031012","Block 1012, Block Group 1, Census Tract 263.03, San Francisco County, California","41","41","0","0",
"1000000US060750263031013","Block 1013, Block Group 1, Census Tract 263.03, San Francisco County, California","42","11","25","6",
"1000000US060750263031014","Block 1014, Block Group 1, Census Tract 263.03, San Francisco County, California","11","0","0","11",
"1000000US060750263031015","Block 1015, Block Group 1, Census Tract 263.03, San Francisco County, California","3","1","0","2",
"1000000US060750263031016","Block 1016, Block Group 1, Census Tract 263.03, San Francisco County, California","0","0","0","0",
"1000000US060750263032000","Block 2000, Block Group 2, Census Tract 263.03, San Francisco County, California","115","33","8","74",
"1000000US060750263032001","Block 2001, Block Group 2, Census Tract 263.03, San Francisco County, California","12","6","0","6",
"1000000US060750263032002","Block 2002, Block Group 2, Census Tract 263.03, San Francisco County, California","46","27","15","4",
"1000000US060750263032003","Block 2003, Block Group 2, Census Tract 263.03, San Francisco County, California","85","30","26","29",
"1000000US060750263032004","Block 2004, Block Group 2, Census Tract 263.03, San Francisco County, California","101","37","25","39",
"1000000US060750263033000","Block 3000, Block Group 3, Census Tract 263.03, San Francisco County, California","92","57","9","26",
"1000000US060750263033001","Block 3001, Block Group 3, Census Tract 263.03, San Francisco County, California","32","12","5","15",
"1000000US060750263033002","Block 3002, Block Group 3, Census Tract 263.03, San Francisco County, California","126","34","15","77",
"1000000US060750263033003","Block 3003, Block Group 3, Census Tract 263.03, San Francisco County, California","74","8","28","38",
"1000000US060750263033004","Block 3004, Block Group 3, Census Tract 263.03, San Francisco County, California","8","0","3","5",
"1000000US060750264011000","Block 1000, Block Group 1, Census Tract 264.01, San Francisco County, California","55","20","18","17",
"1000000US060750264011001","Block 1001, Block Group 1, Census Tract 264.01, San Francisco County, California","49","31","0","18",
"1000000US060750264011002","Block 1002, Block Group 1, Census Tract 264.01, San Francisco County, California","29","9","20","0",
"1000000US060750264011003","Block 1003, Block Group 1, Census Tract 264.01, San Francisco County, California","37","1","36","0",
"1000000US060750264011004","Block 1004, Block Group 1, Census Tract 264.01, San Francisco County, California","33","14","19","0",
"1000000US060750264011005","Block 1005, Block Group 1, Census Tract 264.01, San Francisco County, California","37","19","14","4",
"1000000US060750264011006","Block 1006, Block Group 1, Census Tract 264.01, San Francisco County, California","30","2","0","28",
"1000000US060750264011007","Block 1007, Block Group 1, Census Tract 264.01, San Francisco County, California","49","16","13","20",
